source_api,metric_id,metric_name,pub_date,available_date,value,expected_value,previous_value
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-03,2014-09-03,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-03,2014-09-03,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-04,2014-09-04,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-04,2014-09-04,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-04,2014-09-04,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-05,2014-09-05,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-05,2014-09-05,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-05,2014-09-05,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-09,2014-09-09,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-09,2014-09-09,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-09,2014-09-09,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-10,2014-09-10,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-10,2014-09-10,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-10,2014-09-10,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-11,2014-09-11,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-11,2014-09-11,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-11,2014-09-11,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-12,2014-09-12,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-12,2014-09-12,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-12,2014-09-12,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-15,2014-09-15,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-15,2014-09-15,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-15,2014-09-15,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-16,2014-09-16,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-16,2014-09-16,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-16,2014-09-16,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-17,2014-09-17,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-17,2014-09-17,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-17,2014-09-17,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-18,2014-09-18,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-18,2014-09-18,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-18,2014-09-18,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-19,2014-09-19,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-19,2014-09-19,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-19,2014-09-19,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-22,2014-09-22,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-22,2014-09-22,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-22,2014-09-22,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-23,2014-09-23,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-23,2014-09-23,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-23,2014-09-23,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-24,2014-09-24,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-24,2014-09-24,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-24,2014-09-24,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-25,2014-09-25,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-25,2014-09-25,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-25,2014-09-25,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-26,2014-09-26,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-26,2014-09-26,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-26,2014-09-26,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-28,2014-09-28,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-28,2014-09-28,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-28,2014-09-28,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-29,2014-09-29,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-29,2014-09-29,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-29,2014-09-29,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-09-30,2014-09-30,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-09-30,2014-09-30,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-09-30,2014-09-30,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-08,2014-10-08,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-08,2014-10-08,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-08,2014-10-08,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-09,2014-10-09,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-09,2014-10-09,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-09,2014-10-09,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-10,2014-10-10,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-10,2014-10-10,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-10,2014-10-10,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-11,2014-10-11,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-11,2014-10-11,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-11,2014-10-11,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-13,2014-10-13,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-13,2014-10-13,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-13,2014-10-13,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-14,2014-10-14,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-14,2014-10-14,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-14,2014-10-14,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-15,2014-10-15,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-15,2014-10-15,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-15,2014-10-15,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-16,2014-10-16,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-16,2014-10-16,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-16,2014-10-16,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-17,2014-10-17,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-17,2014-10-17,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-17,2014-10-17,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-20,2014-10-20,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-20,2014-10-20,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-20,2014-10-20,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-21,2014-10-21,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-21,2014-10-21,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-21,2014-10-21,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-22,2014-10-22,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-22,2014-10-22,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-22,2014-10-22,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-23,2014-10-23,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-23,2014-10-23,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-23,2014-10-23,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-24,2014-10-24,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-24,2014-10-24,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-24,2014-10-24,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-27,2014-10-27,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-27,2014-10-27,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-27,2014-10-27,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-28,2014-10-28,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-28,2014-10-28,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-28,2014-10-28,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-29,2014-10-29,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-29,2014-10-29,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-29,2014-10-29,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-30,2014-10-30,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-30,2014-10-30,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-30,2014-10-30,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-10-31,2014-10-31,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-10-31,2014-10-31,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-10-31,2014-10-31,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-03,2014-11-03,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-03,2014-11-03,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-03,2014-11-03,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-04,2014-11-04,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-04,2014-11-04,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-04,2014-11-04,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-05,2014-11-05,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-05,2014-11-05,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-05,2014-11-05,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-06,2014-11-06,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-06,2014-11-06,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-06,2014-11-06,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-07,2014-11-07,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-07,2014-11-07,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-07,2014-11-07,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-10,2014-11-10,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-10,2014-11-10,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-10,2014-11-10,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-11,2014-11-11,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-11,2014-11-11,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-11,2014-11-11,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-12,2014-11-12,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-12,2014-11-12,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-12,2014-11-12,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-13,2014-11-13,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-13,2014-11-13,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-13,2014-11-13,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-14,2014-11-14,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-14,2014-11-14,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-14,2014-11-14,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-17,2014-11-17,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-17,2014-11-17,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-17,2014-11-17,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-18,2014-11-18,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-18,2014-11-18,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-18,2014-11-18,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-19,2014-11-19,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-19,2014-11-19,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-19,2014-11-19,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-20,2014-11-20,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-20,2014-11-20,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-20,2014-11-20,5.76,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-21,2014-11-21,6.0,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-21,2014-11-21,6.55,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-21,2014-11-21,5.76,0.0,0.0
akshare.macro_bank_china_interest_rate,policy_rate_current,china_policy_rate,2014-11-21,2014-11-21,5.6,0.0,6.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-22,2014-11-22,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-22,2014-11-22,6.15,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-24,2014-11-24,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-24,2014-11-24,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-24,2014-11-24,5.56,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-25,2014-11-25,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-25,2014-11-25,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-25,2014-11-25,5.56,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-26,2014-11-26,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-26,2014-11-26,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-26,2014-11-26,5.56,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-27,2014-11-27,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-27,2014-11-27,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-27,2014-11-27,5.52,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-11-28,2014-11-28,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-11-28,2014-11-28,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-11-28,2014-11-28,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-01,2014-12-01,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-01,2014-12-01,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-01,2014-12-01,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-02,2014-12-02,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-02,2014-12-02,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-02,2014-12-02,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-03,2014-12-03,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-03,2014-12-03,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-03,2014-12-03,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-04,2014-12-04,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-04,2014-12-04,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-04,2014-12-04,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-05,2014-12-05,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-05,2014-12-05,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-05,2014-12-05,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-08,2014-12-08,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-08,2014-12-08,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-08,2014-12-08,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-09,2014-12-09,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-09,2014-12-09,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-09,2014-12-09,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-10,2014-12-10,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-10,2014-12-10,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-10,2014-12-10,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-11,2014-12-11,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-11,2014-12-11,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-11,2014-12-11,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-12,2014-12-12,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-12,2014-12-12,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-12,2014-12-12,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-15,2014-12-15,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-15,2014-12-15,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-15,2014-12-15,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-16,2014-12-16,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-16,2014-12-16,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-16,2014-12-16,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-17,2014-12-17,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-17,2014-12-17,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-17,2014-12-17,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-18,2014-12-18,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-18,2014-12-18,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-18,2014-12-18,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-19,2014-12-19,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-19,2014-12-19,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-19,2014-12-19,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-22,2014-12-22,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-22,2014-12-22,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-22,2014-12-22,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-23,2014-12-23,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-23,2014-12-23,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-23,2014-12-23,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-24,2014-12-24,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-24,2014-12-24,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-24,2014-12-24,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-25,2014-12-25,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-25,2014-12-25,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-25,2014-12-25,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-26,2014-12-26,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-26,2014-12-26,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-26,2014-12-26,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-29,2014-12-29,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-29,2014-12-29,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-29,2014-12-29,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-30,2014-12-30,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-30,2014-12-30,6.15,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2014-12-30,2014-12-30,5.51,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2014-12-31,2014-12-31,5.6,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2014-12-31,2014-12-31,6.15,0.0,0.0
